Cultivar,Genus,Species,Common_Name,Scientific_Name,Location_Type,X,Y,NEIGH_NAME
,,,,,,505546.8796,5451851.3733,Glenbrooke North
,,,,,,505797.8856,5451801.275,Glenbrooke North
,,,,,,505797.8856,5451801.275,Glenbrooke North
,,,,,,506526.0396,5452061.0379,Glenbrooke South
,,,,,,506526.0396,5452061.0379,Glenbrooke South
,,,,,,506510.9583,5452079.0296,Glenbrooke South
,,,,,,506510.9583,5452079.0296,Glenbrooke South
,,,,,,506496.6708,5452097.8151,Glenbrooke South
,,,,,,506496.6708,5452097.8151,Glenbrooke South
,,,,,,506482.1187,5452116.0714,Glenbrooke South
,,,,,,506482.1187,5452116.0714,Glenbrooke South
,,,,,,506467.302,5452134.3277,Glenbrooke South
,,,,,,506555.7158,5450655.96,Queens Park
,,,,,,506569.3419,5450667.4694,Queens Park
,,,,,,506569.3419,5450667.4694,Queens Park
,,,,,,506582.3065,5450678.4496,Queens Park
,,,,,,506582.3065,5450678.4496,Queens Park
,,,,,,506600.9596,5450693.5309,Queens Park
,,,,,,506600.9596,5450693.5309,Queens Park
,,,,,,506618.2899,5450708.3476,Queens Park
,,,,,,506467.302,5452134.3277,Glenbrooke South
,,,,,,506496.4062,5452062.0963,Glenbrooke North
,,,,,,506618.2899,5450708.3476,Queens Park
,,,,,,506692.9687,5450667.304,Queens Park
,,,,,,506692.9687,5450667.304,Queens Park
,,,,,,506707.9838,5450649.4446,Queens Park
,,,,,,506496.4062,5452062.0963,Glenbrooke North
,,,,,,506480.002,5452080.3526,Glenbrooke North
,,,,,,506480.002,5452080.3526,Glenbrooke North
,,,,,,506464.127,5452095.963,Glenbrooke North
,,,,,,506464.127,5452095.963,Glenbrooke North
,,,,,,506448.5165,5452114.2193,Glenbrooke North
,,,,,,506448.5165,5452114.2193,Glenbrooke North
,,,,,,506431.8477,5452133.7985,Glenbrooke North
,,,,,,506431.8477,5452133.7985,Glenbrooke North
,,,,,,506504.7854,5451972.2678,Glenbrooke North
,,,,,,506504.7854,5451972.2678,Glenbrooke North
,,,,,,506500.5521,5451968.0345,Glenbrooke North
,,,,,,506500.5521,5451968.0345,Glenbrooke North
,,,,,,506495.2604,5451963.8011,Glenbrooke North
,,,,,,506333.0211,5451196.3252,Queens Park
,,,,,,506323.8929,5451189.3137,Queens Park
,,,,,,506323.8929,5451189.3137,Queens Park
,,,,,,506342.6784,5451188.6522,Queens Park
,,,,,,506342.6784,5451188.6522,Queens Park
,,,,,,506495.2604,5451963.8011,Glenbrooke North
,,,,,,506303.3877,5451172.9095,Queens Park
,,,,,,506490.0349,5451958.3771,Glenbrooke North
,,,,,,506490.0349,5451958.3771,Glenbrooke North
,,,,,,506479.5838,5451950.1089,Glenbrooke North
,,,,,,506303.3877,5451172.9095,Queens Park
,,,,,,506311.0606,5451162.8553,Queens Park
,,,,,,506311.0606,5451162.8553,Queens Park
,,,,,,506479.5838,5451950.1089,Glenbrooke North
,,,,,,506323.0992,5451172.1157,Queens Park
,,,,,,506323.0992,5451172.1157,Queens Park
,,,,,,506474.9536,5451946.4047,Glenbrooke North
,,,,,,506474.9536,5451946.4047,Glenbrooke North
,,,,,,506469.1989,5451941.8407,Glenbrooke North
,,,,,,506469.1989,5451941.8407,Glenbrooke North
,,,,,,506463.3119,5451937.0781,Glenbrooke North
,,,,,,506463.3119,5451937.0781,Glenbrooke North
,,,,,,506608.7082,5451830.0278,Glenbrooke North
,,,,,,506608.7082,5451830.0278,Glenbrooke North
,,,,,,506601.2998,5451824.2069,Glenbrooke North
,,,,,,506601.2998,5451824.2069,Glenbrooke North
,,,,,,506595.8758,5451819.3783,Glenbrooke North
,,,,,,506595.8758,5451819.3783,Glenbrooke North
,,,,,,506587.8391,5451812.8629,Glenbrooke North
,,,,,,506587.8391,5451812.8629,Glenbrooke North
,,,,,,506581.6214,5451807.7697,Glenbrooke North
,,,,,,506707.9838,5450649.4446,Queens Park
,,,,,,506714.4,5450659.4988,Queens Park
,,,,,,506581.6214,5451807.7697,Glenbrooke North
,,,,,,506574.7091,5451801.9488,Glenbrooke North
,,,,,,506574.7091,5451801.9488,Glenbrooke North
,,,,,,506564.5888,5451794.0113,Glenbrooke North
,,,,,,506564.5888,5451794.0113,Glenbrooke North
,,,,,,506493.6417,5451836.7416,Glenbrooke North
,,,,,,506493.6417,5451836.7416,Glenbrooke North
,,,,,,506491.2605,5451842.4963,Glenbrooke North
,,,,,,506491.2605,5451842.4963,Glenbrooke North
,,,,,,506486.8948,5451850.4338,Glenbrooke North
,,,,,,506486.8948,5451850.4338,Glenbrooke North
,,,,,,506483.5214,5451857.3791,Glenbrooke North
,,,,,,506483.5214,5451857.3791,Glenbrooke North
,,,,,,506497.6105,5451868.2932,Glenbrooke North
,,,,,,506497.6105,5451868.2932,Glenbrooke North
,,,,,,506493.3771,5451875.3047,Glenbrooke North
,,,,,,506714.4,5450659.4988,Queens Park
,,,,,,506726.7031,5450643.8883,Queens Park
,,,,,,506493.3771,5451875.3047,Glenbrooke North
,,,,,,506488.4823,5451885.4912,Glenbrooke North
,,,,,,506488.4823,5451885.4912,Glenbrooke North
,,,,,,506481.4709,5451895.1485,Glenbrooke North
,,,,,,506481.4709,5451895.1485,Glenbrooke North
,,,,,,506476.0469,5451901.1016,Glenbrooke North
,,,,,,506476.0469,5451901.1016,Glenbrooke North
,,,,,,506472.2104,5451907.3193,Glenbrooke North
,,,,,,506472.2104,5451907.3193,Glenbrooke North
,,,,,,506464.9344,5451916.4475,Glenbrooke North
,,,,,,506464.9344,5451916.4475,Glenbrooke North
,,,,,,506468.9693,5451883.6391,Glenbrooke North
,,,,,,506726.7031,5450643.8883,Queens Park
,,,,,,506722.2052,5450631.7175,Queens Park
,,,,,,506722.2052,5450631.7175,Queens Park
,,,,,,506737.2865,5450630.9237,Queens Park
,,,,,,506737.2865,5450630.9237,Queens Park
,,,,,,506737.8156,5450613.0643,Queens Park
,,,,,,506737.8156,5450613.0643,Queens Park
,,,,,,506744.5625,5450622.9862,Queens Park
,,,,,,506744.5625,5450622.9862,Queens Park
,,,,,,506751.7063,5450614.1227,Queens Park
,,,,,,506751.7063,5450614.1227,Queens Park
,,,,,,506746.4146,5450603.5393,Queens Park
,,,,,,506468.9693,5451883.6391,Glenbrooke North
,,,,,,506746.4146,5450603.5393,Queens Park
,,,,,,506756.998,5450588.7226,Queens Park
,,,,,,506756.998,5450588.7226,Queens Park
,,,,,,506763.2157,5450582.2403,Queens Park
,,,,,,506464.2068,5451890.0553,Glenbrooke North
,,,,,,506464.2068,5451890.0553,Glenbrooke North
,,,,,,506456.4015,5451900.0433,Glenbrooke North
,,,,,,506456.4015,5451900.0433,Glenbrooke North
,,,,,,507778.5144,5451851.1903,Glenbrooke South
,,,,,,506435.4994,5451913.9339,Glenbrooke North
,,,,,,506435.4994,5451913.9339,Glenbrooke North
,,,,,,506429.414,5451908.9069,Glenbrooke North
,,,,,,506429.414,5451908.9069,Glenbrooke North
,,,,,,507778.5144,5451851.1903,Glenbrooke South
,,,,,,507777.6545,5451842.9551,Glenbrooke South
,,,,,,506381.9212,5451870.2776,Glenbrooke North
,,,,,,506381.9212,5451870.2776,Glenbrooke North
,,,,,,507777.6545,5451842.9551,Glenbrooke South
,,,,,,507775.4056,5451824.2689,Glenbrooke South
,,,,,,506390.917,5451877.8182,Glenbrooke North
,,,,,,506390.917,5451877.8182,Glenbrooke North
,,,,,,507775.4056,5451824.2689,Glenbrooke South
,,,,,,507774.4464,5451817.8858,Glenbrooke South
,,,,,,506397.9285,5451883.1099,Glenbrooke North
,,,,,,506397.9285,5451883.1099,Glenbrooke North
,,,,,,506763.2157,5450582.2403,Queens Park
,,,,,,506409.921,5450514.6353,Uptown
,,,,,,507774.4464,5451817.8858,Glenbrooke South
,,,,,,507766.8066,5451771.1206,Glenbrooke South
,,,,,,506404.6754,5451888.7985,Glenbrooke North
,,,,,,506404.6754,5451888.7985,Glenbrooke North
,,,,,,506414.0681,5451896.0745,Glenbrooke North
,,,,,,506414.0681,5451896.0745,Glenbrooke North
,,,,,,506409.921,5450514.6353,Uptown
,,,,,,506425.9283,5450527.3353,Uptown
,,,,,,506425.9283,5450527.3353,Uptown
,,,,,,506435.5856,5450534.3468,Queens Park
,,,,,,506417.1108,5451920.9454,Glenbrooke North
,,,,,,506417.1108,5451920.9454,Glenbrooke North
,,,,,,506405.0723,5451910.4944,Glenbrooke North
,,,,,,506405.0723,5451910.4944,Glenbrooke North
,,,,,,507766.8066,5451771.1206,Glenbrooke South
,,,,,,507762.474,5451746.812,Glenbrooke South
,,,,,,506398.3254,5451904.9381,Glenbrooke North
,,,,,,506398.3254,5451904.9381,Glenbrooke North
,,,,,,506392.9014,5451900.3079,Glenbrooke North
,,,,,,506392.9014,5451900.3079,Glenbrooke North
,,,,,,506386.1545,5451894.487,Glenbrooke North
,,,,,,506386.1545,5451894.487,Glenbrooke North
,,,,,,506380.7306,5451890.386,Glenbrooke North
,,,,,,506380.7306,5451890.386,Glenbrooke North
,,,,,,506373.1899,5451883.7714,Glenbrooke North
,,,,,,506373.1899,5451883.7714,Glenbrooke North
,,,,,,506422.601,5451943.6335,Glenbrooke North
,,,,,,506422.601,5451943.6335,Glenbrooke North
,,,,,,506417.1108,5451950.5127,Glenbrooke North
,,,,,,506417.1108,5451950.5127,Glenbrooke North
,,,,,,506411.0916,5451957.7887,Glenbrooke North
,,,,,,506411.0916,5451957.7887,Glenbrooke North
,,,,,,506404.94,5451964.271,Glenbrooke North
,,,,,,506404.94,5451964.271,Glenbrooke North
,,,,,,506433.1182,5451957.5903,Glenbrooke North
,,,,,,506433.1182,5451957.5903,Glenbrooke North
,,,,,,506425.4452,5451967.5122,Glenbrooke North
,,,,,,506425.4452,5451967.5122,Glenbrooke North
,,,,,,506419.6244,5451974.9205,Glenbrooke North
,,,,,,506419.6244,5451974.9205,Glenbrooke North
,,,,,,506408.2473,5451985.5039,Glenbrooke North
,,,,,,506408.2473,5451985.5039,Glenbrooke North
,,,,,,506297.9158,5452044.3738,Glenbrooke North
,,,,,,506297.9158,5452044.3738,Glenbrooke North
,,,,,,506292.3596,5452050.3269,Glenbrooke North
,,,,,,506292.3596,5452050.3269,Glenbrooke North
,,,,,,507762.474,5451746.812,Glenbrooke South
,,,,,,507761.3165,5451740.2304,Glenbrooke South
,,,,,,507761.3165,5451740.2304,Glenbrooke South
,,,,,,507754.9664,5451711.92,Glenbrooke South
,,,,,,506285.3481,5452051.253,Glenbrooke North
,,,,,,506285.3481,5452051.253,Glenbrooke North
,,,,,,507754.9664,5451711.92,Glenbrooke South
,,,,,,507741.2081,5451641.1438,Glenbrooke South
,,,,,,507741.2081,5451641.1438,Glenbrooke South
,,,,,,507740.249,5451635.356,Glenbrooke South
,,,,,,507740.249,5451635.356,Glenbrooke South
,,,,,,507739.1245,5451630.5273,Glenbrooke South
,,,,,,506291.5658,5452044.1092,Glenbrooke North
,,,,,,506291.5658,5452044.1092,Glenbrooke North
,,,,,,506297.7835,5452036.8331,Glenbrooke North
,,,,,,506297.7835,5452036.8331,Glenbrooke North
,,,,,,506303.6044,5452030.3508,Glenbrooke North
,,,,,,506303.6044,5452030.3508,Glenbrooke North
,,,,,,506309.6898,5452022.6779,Glenbrooke North
,,,,,,507739.1245,5451630.5273,Glenbrooke South
,,,,,,507737.4708,5451623.8135,Glenbrooke South
,,,,,,506309.6898,5452022.6779,Glenbrooke North
,,,,,,506316.569,5452015.5341,Glenbrooke North
,,,,,,506316.569,5452015.5341,Glenbrooke North
,,,,,,506323.3159,5452010.1102,Glenbrooke North
,,,,,,506323.3159,5452010.1102,Glenbrooke North
,,,,,,506332.5763,5452004.6862,Glenbrooke North
,,,,,,506435.5856,5450534.3468,Queens Park
,,,,,,506446.4335,5450544.0041,Queens Park
,,,,,,506446.4335,5450544.0041,Queens Park
,,,,,,506456.7523,5450552.6031,Queens Park
,,,,,,506456.7523,5450552.6031,Queens Park
,,,,,,506466.0127,5450560.9375,Queens Park
,,,,,,507737.4708,5451623.8135,Glenbrooke South
,,,,,,506332.5763,5452004.6862,Glenbrooke North
,,,,,,506343.6888,5452000.4529,Glenbrooke North
,,,,,,506343.6888,5452000.4529,Glenbrooke North
,,,,,,506354.8013,5451998.9977,Glenbrooke North
,,,,,,506354.8013,5451998.9977,Glenbrooke North
,,,,,,506365.1201,5451997.9393,Glenbrooke North
,,,,,,506365.1201,5451997.9393,Glenbrooke North
,,,,,,506374.2483,5451997.0133,Glenbrooke North
,,,,,,506374.2483,5451997.0133,Glenbrooke North
,,,,,,506466.0127,5450560.9375,Queens Park
,,,,,,506372.8792,5450505.7717,Uptown
,,,,,,506383.641,5451995.0289,Glenbrooke North
,,,,,,506383.641,5451995.0289,Glenbrooke North
,,,,,,506347.1284,5451982.3289,Glenbrooke North
,,,,,,506347.1284,5451982.3289,Glenbrooke North
,,,,,,506332.444,5451986.4299,Glenbrooke North
,,,,,,506332.444,5451986.4299,Glenbrooke North
,,,,,,506372.8792,5450505.7717,Uptown
,,,,,,506389.1511,5450518.8686,Uptown
,,,,,,506317.2304,5451993.0445,Glenbrooke North
,,,,,,506317.2304,5451993.0445,Glenbrooke North
,,,,,,506312.9971,5451996.4841,Glenbrooke North
,,,,,,506389.1511,5450518.8686,Uptown
,,,,,,506403.571,5450530.7749,Uptown
,,,,,,506312.9971,5451996.4841,Glenbrooke North
,,,,,,506299.2387,5452007.7289,Glenbrooke North
,,,,,,506299.2387,5452007.7289,Glenbrooke North
,,,,,,506291.9627,5452018.18,Glenbrooke North
,,,,,,506291.9627,5452018.18,Glenbrooke North
,,,,,,506287.597,5452022.9425,Glenbrooke North
,,,,,,506403.571,5450530.7749,Uptown
,,,,,,506420.6366,5450544.401,Uptown
,,,,,,506287.597,5452022.9425,Glenbrooke North
,,,,,,506279.7918,5452031.8061,Glenbrooke North
,,,,,,506279.7918,5452031.8061,Glenbrooke North
,,,,,,506276.2199,5452037.3623,Glenbrooke North
,,,,,,506276.2199,5452037.3623,Glenbrooke North
,,,,,,506271.1928,5452042.654,Glenbrooke North
,,,,,,506271.1928,5452042.654,Glenbrooke North
,,,,,,506276.1411,5451982.6545,Glenbrooke North
,,,,,,506276.1411,5451982.6545,Glenbrooke North
,,,,,,506269.5927,5451991.3197,Glenbrooke North
,,,,,,507712.5669,5451510.7701,Glenbrooke South
,,,,,,506269.5927,5451991.3197,Glenbrooke North
,,,,,,506261.7875,5452000.5801,Glenbrooke North
,,,,,,506261.7875,5452000.5801,Glenbrooke North
,,,,,,506306.899,5451946.2081,Glenbrooke North
,,,,,,506306.899,5451946.2081,Glenbrooke North
,,,,,,506316.0272,5451934.6987,Glenbrooke North
,,,,,,506316.0272,5451934.6987,Glenbrooke North
,,,,,,506329.7855,5451918.2945,Glenbrooke North
,,,,,,506329.7855,5451918.2945,Glenbrooke North
,,,,,,506333.0928,5451913.7966,Glenbrooke North
,,,,,,506333.0928,5451913.7966,Glenbrooke North
,,,,,,506340.2366,5451905.8591,Glenbrooke North
,,,,,,506340.2366,5451905.8591,Glenbrooke North
,,,,,,506355.847,5451886.6767,Glenbrooke North
,,,,,,506355.847,5451886.6767,Glenbrooke North
,,,,,,506359.8158,5451881.5174,Glenbrooke North
,,,,,,506359.8158,5451881.5174,Glenbrooke North
,,,,,,506321.0873,5451907.182,Glenbrooke North
,,,,,,506420.6366,5450544.401,Uptown
,,,,,,506440.6127,5450561.9958,Queens Park
,,,,,,506321.0873,5451907.182,Glenbrooke North
,,,,,,506440.6127,5450561.9958,Queens Park
,,,,,,506454.7679,5450573.3729,Queens Park
,,,,,,506454.7679,5450573.3729,Queens Park
,,,,,,506467.7325,5450584.8823,Queens Park
,,,,,,506467.7325,5450584.8823,Queens Park
,,,,,,506151.0142,5451670.9086,Glenbrooke North
,,,,,,506486.1211,5450599.3021,Queens Park
,,,,,,506486.1211,5450599.3021,Queens Park
,,,,,,506151.0142,5451670.9086,Glenbrooke North
,,,,,,506502.7899,5450613.4574,Queens Park
,,,,,,506502.7899,5450613.4574,Queens Park
,,,,,,506482.8138,5450574.2989,Queens Park
,,,,,,506050.4892,5451598.8507,Glenbrooke North
,,,,,,506050.4892,5451598.8507,Glenbrooke North
,,,,,,506042.5517,5451607.8465,Glenbrooke North
,,,,,,506042.5517,5451607.8465,Glenbrooke North
,,,,,,506482.8138,5450574.2989,Queens Park
,,,,,,506501.0701,5450590.4386,Queens Park
,,,,,,506032.7621,5451600.0413,Glenbrooke North
,,,,,,506032.7621,5451600.0413,Glenbrooke North
,,,,,,506017.9454,5451587.209,Glenbrooke North
,,,,,,506017.9454,5451587.209,Glenbrooke North
,,,,,,506501.0701,5450590.4386,Queens Park
,,,,,,506511.3889,5450599.3021,Queens Park
,,,,,,506032.4975,5451585.0923,Glenbrooke North
,,,,,,506032.4975,5451585.0923,Glenbrooke North
,,,,,,506511.3889,5450599.3021,Queens Park
,,,,,,506519.591,5450606.3136,Queens Park
,,,,,,506519.591,5450606.3136,Queens Park
,,,,,,506006.1714,5451562.6027,Glenbrooke North
,,,,,,506006.1714,5451562.6027,Glenbrooke North
,,,,,,506520.6493,5450628.6709,Queens Park
,,,,,,506003.1287,5451574.9058,Glenbrooke North
,,,,,,506003.1287,5451574.9058,Glenbrooke North
,,,,,,506520.6493,5450628.6709,Queens Park
,,,,,,506446.1245,5451562.853,Queens Park
,,,,,,506446.1245,5451562.853,Queens Park
,,,,,,506437.261,5451555.1801,Queens Park
,,,,,,507712.5669,5451510.7701,Glenbrooke South
,,,,,,507708.995,5451492.1169,Glenbrooke South
,,,,,,507708.995,5451492.1169,Glenbrooke South
,,,,,,507708.1351,5451487.0237,Glenbrooke South
,,,,,,506437.261,5451555.1801,Queens Park
,,,,,,506423.3703,5451544.0676,Queens Park
,,,,,,506423.3703,5451544.0676,Queens Park
,,,,,,506414.7714,5451537.0561,Queens Park
,,,,,,506414.7714,5451537.0561,Queens Park
,,,,,,506388.7098,5451515.6248,Queens Park
,,,,,,506388.7098,5451515.6248,Queens Park
,,,,,,506383.5505,5451510.8623,Queens Park
,,,,,,507708.1351,5451487.0237,Glenbrooke South
,,,,,,507706.1838,5451472.1078,Glenbrooke South
,,,,,,507706.1838,5451472.1078,Glenbrooke South
,,,,,,507704.464,5451462.7812,Glenbrooke South
,,,,,,507704.464,5451462.7812,Glenbrooke South
,,,,,,507703.4718,5451457.5887,Glenbrooke South
,,,,,,507703.4718,5451457.5887,Glenbrooke South
,,,,,,507702.2812,5451451.3379,Glenbrooke South
,,,,,,506383.5505,5451510.8623,Queens Park
,,,,,,507702.2812,5451451.3379,Glenbrooke South
,,,,,,507697.5848,5451427.9553,Glenbrooke South
,,,,,,506377.5973,5451506.3644,Queens Park
,,,,,,507697.5848,5451427.9553,Glenbrooke South
,,,,,,506377.5973,5451506.3644,Queens Park
,,,,,,506370.5859,5451500.1466,Queens Park
,,,,,,506370.5859,5451500.1466,Queens Park
,,,,,,506363.9713,5451494.3258,Queens Park
,,,,,,506363.9713,5451494.3258,Queens Park
,,,,,,506355.1077,5451487.9758,Queens Park
,,,,,,507686.77,5451375.9646,Glenbrooke South
,,,,,,507686.77,5451375.9646,Glenbrooke South
,,,,,,505992.1485,5451568.0266,Glenbrooke North
,,,,,,506355.1077,5451487.9758,Queens Park
,,,,,,506365.6911,5451481.8904,Queens Park
,,,,,,506365.6911,5451481.8904,Queens Park
,,,,,,506398.4995,5451508.8779,Queens Park
,,,,,,505992.1485,5451568.0266,Glenbrooke North
,,,,,,505987.7828,5451547.9183,Glenbrooke North
,,,,,,506398.4995,5451508.8779,Queens Park
,,,,,,506414.7714,5451521.8425,Queens Park
,,,,,,506414.7714,5451521.8425,Queens Park
,,,,,,506425.3547,5451531.103,Queens Park
,,,,,,506425.3547,5451531.103,Queens Park
,,,,,,506345.0535,5451478.8476,Queens Park
,,,,,,506345.0535,5451478.8476,Queens Park
,,,,,,506339.8941,5451460.7236,Queens Park
,,,,,,505987.7828,5451547.9183,Glenbrooke North
,,,,,,505978.5224,5451555.4589,Glenbrooke North
,,,,,,506339.8941,5451460.7236,Queens Park
,,,,,,506295.5763,5451436.5142,Queens Park
,,,,,,506295.5763,5451436.5142,Queens Park
,,,,,,506285.1253,5451429.5027,Queens Park
,,,,,,506285.1253,5451429.5027,Queens Park
,,,,,,505978.5224,5451555.4589,Glenbrooke North
,,,,,,505688.6965,5451680.849,Glenbrooke North
,,,,,,505688.6965,5451680.849,Glenbrooke North
,,,,,,505688.0351,5451663.9157,Glenbrooke North
,,,,,,505688.0351,5451663.9157,Glenbrooke North
,,,,,,505679.3038,5451674.499,Glenbrooke North
,,,,,,505679.3038,5451674.499,Glenbrooke North
,,,,,,505667.9267,5451688.1251,Glenbrooke North
,,,,,,505667.9267,5451688.1251,Glenbrooke North
,,,,,,505665.9423,5451707.7043,Glenbrooke North
,,,,,,505665.9423,5451707.7043,Glenbrooke North
,,,,,,505659.0631,5451716.7002,Glenbrooke North
,,,,,,506263.8263,5451412.3048,Queens Park
,,,,,,506263.8263,5451412.3048,Queens Park
,,,,,,506256.5502,5451405.8225,Queens Park
,,,,,,506256.5502,5451405.8225,Queens Park
,,,,,,506248.6127,5451398.9433,Queens Park
,,,,,,505659.0631,5451716.7002,Glenbrooke North
,,,,,,505658.4017,5451699.7668,Glenbrooke North
,,,,,,505658.4017,5451699.7668,Glenbrooke North
,,,,,,505652.184,5451707.3074,Glenbrooke North
,,,,,,505652.184,5451707.3074,Glenbrooke North
,,,,,,505645.4371,5451716.171,Glenbrooke North
,,,,,,505645.4371,5451716.171,Glenbrooke North
,,,,,,505638.2933,5451724.3731,Glenbrooke North
,,,,,,505638.2933,5451724.3731,Glenbrooke North
,,,,,,505629.2974,5451735.4856,Glenbrooke North
,,,,,,505629.2974,5451735.4856,Glenbrooke North
,,,,,,505641.6006,5451737.6023,Glenbrooke North
,,,,,,505641.6006,5451737.6023,Glenbrooke North
,,,,,,505528.8879,5451874.2598,Glenbrooke North
,,,,,,505528.8879,5451874.2598,Glenbrooke North
,,,,,,505512.2191,5451876.7734,Glenbrooke North
,,,,,,505512.2191,5451876.7734,Glenbrooke North
,,,,,,505505.2076,5451885.1078,Glenbrooke North
,,,,,,505505.2076,5451885.1078,Glenbrooke North
,,,,,,505473.9867,5451940.935,Glenbrooke North
,,,,,,505473.9867,5451940.935,Glenbrooke North
,,,,,,505482.4534,5451930.6162,Glenbrooke North
,,,,,,505482.4534,5451930.6162,Glenbrooke North
,,,,,,505502.5618,5451905.2823,Glenbrooke North
,,,,,,505502.5618,5451905.2823,Glenbrooke North
,,,,,,505508.6472,5451898.2047,Glenbrooke North
,,,,,,505508.6472,5451898.2047,Glenbrooke North
,,,,,,505494.2274,5451898.7339,Glenbrooke North
,,,,,,505494.2274,5451898.7339,Glenbrooke North
,,,,,,505484.5701,5451910.9709,Glenbrooke North
,,,,,,505484.5701,5451910.9709,Glenbrooke North
,,,,,,505479.543,5451916.1302,Glenbrooke North
,,,,,,505479.543,5451916.1302,Glenbrooke North
,,,,,,505473.7883,5451923.5386,Glenbrooke North
,,,,,,505473.7883,5451923.5386,Glenbrooke North
,,,,,,505832.0846,5451808.5863,Glenbrooke North
,,,,,,505832.0846,5451808.5863,Glenbrooke North
,,,,,,507522.4881,5451140.7364,Glenbrooke South
,,,,,,507522.4881,5451140.7364,Glenbrooke South
,,,,,,507138.1509,5450715.8799,Downtown
,,,,,,507138.1509,5450715.8799,Downtown
,,,,,,507117.3811,5450698.7481,Downtown
,,,,,,507117.3811,5450698.7481,Downtown
,,,,,,506855.5383,5450581.34,Downtown
,,,,,,506855.5383,5450581.34,Downtown
,,,,,,506859.3748,5450576.5775,Downtown
,,,,,,506859.3748,5450576.5775,Downtown
,,,,,,507247.4304,5451317.622,Glenbrooke South
,,,,,,506864.1373,5450571.5504,Downtown
,,,,,,506864.1373,5450571.5504,Downtown
,,,,,,506872.8686,5450560.967,Downtown
,,,,,,506248.6127,5451398.9433,Queens Park
,,,,,,506238.5585,5451391.0058,Queens Park
,,,,,,506872.8686,5450560.967,Downtown
,,,,,,506886.0978,5450545.4889,Downtown
,,,,,,506886.0978,5450545.4889,Downtown
,,,,,,506890.8603,5450538.8743,Downtown
,,,,,,506238.5585,5451391.0058,Queens Park
,,,,,,506229.8272,5451382.936,Queens Park
,,,,,,506229.8272,5451382.936,Queens Park
,,,,,,507780.1681,5451905.1985,Glenbrooke South
,,,,,,507780.1681,5451905.1985,Glenbrooke South
,,,,,,506222.022,5451377.2474,Queens Park
,,,,,,506222.022,5451377.2474,Queens Park
,,,,,,506216.9949,5451372.7495,Queens Park
,,,,,,506216.9949,5451372.7495,Queens Park
,,,,,,506208.3959,5451364.812,Queens Park
,,,,,,506208.3959,5451364.812,Queens Park
,,,,,,507779.6389,5451897.5255,Glenbrooke South
,,,,,,507779.6389,5451897.5255,Glenbrooke South
,,,,,,507776.7615,5451834.1246,Glenbrooke South
,,,,,,506311.1868,5451436.2496,Queens Park
,,,,,,507247.4304,5451317.622,Glenbrooke South
,,,,,,506890.8603,5450538.8743,Downtown
,,,,,,506894.829,5450534.3763,Downtown
,,,,,,507239.3606,5451327.2793,Glenbrooke South
,,,,,,506894.829,5450534.3763,Downtown
,,,,,,506899.8561,5450527.3649,Downtown
,,,,,,506899.8561,5450527.3649,Downtown
,,,,,,507776.7615,5451834.1246,Glenbrooke South
,,,,,,507773.0574,5451810.0475,Glenbrooke South
,,,,,,506988.624,5450593.114,Downtown
,,,,,,506988.624,5450593.114,Downtown
,,,,,,506981.4802,5450588.0869,Downtown
,,,,,,506981.4802,5450588.0869,Downtown
,,,,,,507773.0574,5451810.0475,Glenbrooke South
,,,,,,507771.966,5451803.3006,Glenbrooke South
,,,,,,507771.966,5451803.3006,Glenbrooke South
,,,,,,506311.1868,5451436.2496,Queens Park
,,,,,,506302.3232,5451428.709,Queens Park
,,,,,,506302.3232,5451428.709,Queens Park
,,,,,,507770.7092,5451793.0811,Glenbrooke South
,,,,,,506295.444,5451423.4173,Queens Park
,,,,,,506295.444,5451423.4173,Queens Park
,,,,,,506275.2034,5451406.0871,Queens Park
,,,,,,506275.2034,5451406.0871,Queens Park
,,,,,,507513.7306,5451871.9687,Glenbrooke South
,,,,,,507513.7306,5451871.9687,Glenbrooke South
,,,,,,507547.8693,5451720.6194,Glenbrooke South
,,,,,,507770.7092,5451793.0811,Glenbrooke South
,,,,,,506266.3398,5451398.811,Queens Park
,,,,,,506266.3398,5451398.811,Queens Park
,,,,,,506257.0794,5451391.6673,Queens Park
,,,,,,506257.0794,5451391.6673,Queens Park
,,,,,,506247.5544,5451383.7297,Queens Park
,,,,,,506247.5544,5451383.7297,Queens Park
,,,,,,506239.7491,5451377.3797,Queens Park
,,,,,,506239.7491,5451377.3797,Queens Park
,,,,,,506230.4887,5451369.7068,Queens Park
,,,,,,506230.4887,5451369.7068,Queens Park
,,,,,,507769.0555,5451785.1105,Glenbrooke South
,,,,,,507530.5391,5451855.9173,Glenbrooke South
,,,,,,506223.7418,5451364.4151,Queens Park
,,,,,,506223.7418,5451364.4151,Queens Park
,,,,,,506215.9366,5451357.5359,Queens Park
,,,,,,506215.9366,5451357.5359,Queens Park
,,,,,,507530.5391,5451855.9173,Glenbrooke South
,,,,,,506201.2522,5451360.0495,Queens Park
,,,,,,506201.2522,5451360.0495,Queens Park
,,,,,,506192.6532,5451352.7734,Queens Park
,,,,,,507527.5992,5451858.9306,Glenbrooke South
,,,,,,507527.5992,5451858.9306,Glenbrooke South
,,,,,,508426.1732,5453189.9384,Brunette Creek
,,,,,,507029.8544,5452619.8329,Victory Heights
,,,,,,507029.8544,5452619.8329,Victory Heights
,,,,,,507769.0555,5451785.1105,Glenbrooke South
