Cultivar,Genus,Species,Common_Name,Scientific_Name,Location_Type,X,Y,NEIGH_NAME
,,,,,,505355.6369,5449277.0535,North Arm South
,,,,,,505355.6369,5449277.0535,North Arm South
,,,,,,505361.7224,5449277.1858,North Arm South
,,,,,,505361.7224,5449277.1858,North Arm South
,,,,,,505373.6286,5449276.6566,North Arm South
,,,,,,505373.6286,5449276.6566,North Arm South
,,,,,,505312.9066,5449268.8514,North Arm South
,,,,,,505312.9066,5449268.8514,North Arm South
,,,,,,505322.1671,5449269.9097,North Arm South
,,,,,,505322.1671,5449269.9097,North Arm South
,,,,,,505331.0306,5449269.116,North Arm South
,,,,,,505331.0306,5449269.116,North Arm South
,,,,,,505347.3025,5449268.5868,North Arm South
,,,,,,505347.3025,5449268.5868,North Arm South
,,,,,,506089.2042,5449561.1722,Downtown
,,,,,,505374.4224,5449268.7191,North Arm South
,,,,,,505374.4224,5449268.7191,North Arm South
,,,,,,505531.7583,5449037.1883,North Arm South
,,,,,,503707.3704,5450497.4475,Westend
,,,,,,505501.5813,5450739.2455,Brow of the Hill
,,,,,,505501.5813,5450739.2455,Brow of the Hill
,,,,,,505361.0481,5451163.3542,Uptown
,,,,,,505361.0481,5451163.3542,Uptown
,,,,,,503482.5058,5447270.5413,Queensborough
,,,,,,503482.5058,5447270.5413,Queensborough
,,,,,,503470.3671,5447257.564,Queensborough
,,,,,,503470.3671,5447257.564,Queensborough
,,,,,,503453.3661,5447250.1421,Queensborough
,,,,,,503453.3661,5447250.1421,Queensborough
,,,,,,503427.868,5447233.4509,Queensborough
,,,,,,503427.868,5447233.4509,Queensborough
,,,,,,503408.4363,5447227.8804,Queensborough
,,,,,,503408.4363,5447227.8804,Queensborough
,,,,,,503407.2227,5447226.0268,Queensborough
,,,,,,503407.2227,5447226.0268,Queensborough
,,,,,,503403.5798,5447224.1718,Queensborough
,,,,,,503403.5798,5447224.1718,Queensborough
,,,,,,503398.721,5447224.1688,Queensborough
,,,,,,503398.721,5447224.1688,Queensborough
,,,,,,506089.2042,5449561.1722,Downtown
,,,,,,506089.2042,5449561.1722,Downtown
,,,,,,506089.2042,5449561.1722,Downtown
,,,,,,506090.5271,5449562.429,Downtown
,,,,,,506090.5271,5449562.429,Downtown
,,,,,,506091.7177,5449562.892,Downtown
,,,,,,506091.7177,5449562.892,Downtown
,,,,,,504479.3532,5448096.7537,Queensborough
,,,,,,505585.0907,5449008.1612,North Arm South
,,,,,,505585.0907,5449008.1612,North Arm South
,,,,,,505577.8521,5449000.6272,North Arm South
,,,,,,505577.8521,5449000.6272,North Arm South
,,,,,,505565.7386,5449002.3999,North Arm South
,,,,,,505565.7386,5449002.3999,North Arm South
,,,,,,505567.5113,5449006.7578,North Arm South
,,,,,,505567.5113,5449006.7578,North Arm South
,,,,,,505560.2728,5449017.6896,North Arm South
,,,,,,505560.2728,5449017.6896,North Arm South
,,,,,,505541.9547,5449021.6782,North Arm South
,,,,,,505541.9547,5449021.6782,North Arm South
,,,,,,505538.1844,5449027.2907,North Arm South
,,,,,,505538.1844,5449027.2907,North Arm South
,,,,,,505550.9627,5449032.3872,North Arm South
,,,,,,504479.3532,5448096.7537,Queensborough
,,,,,,503378.0734,5447220.4505,Queensborough
,,,,,,503378.0734,5447220.4505,Queensborough
,,,,,,505550.9627,5449032.3872,North Arm South
,,,,,,505545.94,5449039.8474,North Arm South
,,,,,,505545.94,5449039.8474,North Arm South
,,,,,,505540.7696,5449047.9723,North Arm South
,,,,,,505540.7696,5449047.9723,North Arm South
,,,,,,505532.7924,5449060.529,North Arm South
,,,,,,505532.7924,5449060.529,North Arm South
,,,,,,505535.4515,5449031.7224,North Arm South
,,,,,,505535.4515,5449031.7224,North Arm South
,,,,,,505531.7583,5449037.1883,North Arm South
,,,,,,505529.3208,5449041.0292,North Arm South
,,,,,,505529.3208,5449041.0292,North Arm South
,,,,,,505525.1107,5449047.7507,North Arm South
,,,,,,505525.1107,5449047.7507,North Arm South
,,,,,,505523.0425,5449051.2223,North Arm South
,,,,,,505523.0425,5449051.2223,North Arm South
,,,,,,505519.1278,5449057.0574,North Arm South
,,,,,,505519.1278,5449057.0574,North Arm South
,,,,,,505517.0596,5449060.6767,North Arm South
,,,,,,505517.0596,5449060.6767,North Arm South
,,,,,,505522.1561,5449070.5744,North Arm South
,,,,,,505522.1561,5449070.5744,North Arm South
,,,,,,505517.7982,5449077.7391,North Arm South
,,,,,,505517.7982,5449077.7391,North Arm South
,,,,,,505508.4838,5449073.7119,North Arm South
,,,,,,505508.4838,5449073.7119,North Arm South
,,,,,,505503.6088,5449081.763,North Arm South
,,,,,,505503.6088,5449081.763,North Arm South
,,,,,,505500.5804,5449085.9731,North Arm South
,,,,,,505500.5804,5449085.9731,North Arm South
,,,,,,505498.5861,5449089.297,North Arm South
,,,,,,505498.5861,5449089.297,North Arm South
,,,,,,505495.7055,5449093.9504,North Arm South
,,,,,,505495.7055,5449093.9504,North Arm South
,,,,,,505493.3419,5449097.6435,North Arm South
,,,,,,505493.3419,5449097.6435,North Arm South
,,,,,,505513.211,5449090.922,North Arm South
,,,,,,505513.211,5449090.922,North Arm South
,,,,,,505505.4554,5449103.4048,North Arm South
,,,,,,505505.4554,5449103.4048,North Arm South
,,,,,,505500.5066,5449110.865,North Arm South
,,,,,,505500.5066,5449110.865,North Arm South
,,,,,,505495.3361,5449119.0638,North Arm South
,,,,,,505495.3361,5449119.0638,North Arm South
,,,,,,505490.47,5449102.0742,North Arm South
,,,,,,505490.47,5449102.0742,North Arm South
,,,,,,505486.4814,5449108.0571,North Arm South
,,,,,,505486.4814,5449108.0571,North Arm South
,,,,,,505486.8507,5449132.2103,North Arm South
,,,,,,505486.8507,5449132.2103,North Arm South
,,,,,,505481.9019,5449140.4829,North Arm South
,,,,,,505481.9019,5449140.4829,North Arm South
,,,,,,505483.6746,5449112.7105,North Arm South
,,,,,,505483.6746,5449112.7105,North Arm South
,,,,,,505481.6065,5449115.8866,North Arm South
,,,,,,505481.6065,5449115.8866,North Arm South
,,,,,,505479.0951,5449119.949,North Arm South
,,,,,,505479.0951,5449119.949,North Arm South
,,,,,,505476.8792,5449123.9376,North Arm South
,,,,,,505476.8792,5449123.9376,North Arm South
,,,,,,505473.9986,5449128.1478,North Arm South
,,,,,,505473.9986,5449128.1478,North Arm South
,,,,,,505469.0497,5449135.7557,North Arm South
,,,,,,505469.0497,5449135.7557,North Arm South
,,,,,,505465.9475,5449140.6307,North Arm South
,,,,,,505465.9475,5449140.6307,North Arm South
,,,,,,504163.4882,5450043.5822,Westend
,,,,,,504163.4882,5450043.5822,Westend
,,,,,,503778.1517,5450554.3,Westend
,,,,,,503778.1517,5450554.3,Westend
,,,,,,503707.3704,5450497.4475,Westend
,,,,  ,,505201.2751,5450576.9915,Brow of the Hill
,,,,  ,,505201.2751,5450576.9915,Brow of the Hill
,,,,  ,,505195.9834,5450583.0769,Brow of the Hill
,,,,  ,,505195.9834,5450583.0769,Brow of the Hill
,,,,  ,LAWN BOULEVARD,503758.7561,5447575.9854,Queensborough
,,,,  ,LAWN BOULEVARD,503482.9603,5447382.2207,Queensborough
,,,,  ,LAWN BOULEVARD,504334.617,5448622.4045,Queensborough
,,,,  ,LAWN BOULEVARD,504334.617,5448622.4045,Queensborough
,,,,  ,LAWN BOULEVARD,503482.9603,5447382.2207,Queensborough
,,,,  ,LAWN BOULEVARD,504845.6459,5451317.9056,Kelvin
,,,,  ,LAWN BOULEVARD,504845.6459,5451317.9056,Kelvin
,,,,  ,,505624.203,5450964.4328,Uptown
,,,,  ,,505624.203,5450964.4328,Uptown
,,,,  ,LAWN BOULEVARD,504207.4069,5450502.051,Westend
,,,,  ,LAWN BOULEVARD,503622.5224,5447470.4506,Queensborough
,,,,  ,,505189.2365,5450591.279,Brow of the Hill
,,,,  ,LAWN BOULEVARD,504207.4069,5450502.051,Westend
,,,,  ,LAWN BOULEVARD,503622.5224,5447470.4506,Queensborough
,,,,  ,,505189.2365,5450591.279,Brow of the Hill
,,,,  ,,505177.9917,5450605.1696,Brow of the Hill
,,,,  ,,505177.9917,5450605.1696,Brow of the Hill
,,,,  ,,505171.5094,5450612.9749,Brow of the Hill
,,,,  ,LAWN BOULEVARD,503578.2171,5447515.7003,Queensborough
,,,,  ,,505171.5094,5450612.9749,Brow of the Hill
,,,,  ,LAWN BOULEVARD,503578.2171,5447515.7003,Queensborough
,,,,  ,SIDEWALK TREE,505385.2579,5450131.4448,North Arm North
,,,,  ,SIDEWALK TREE,505385.2579,5450131.4448,North Arm North
,,,,  ,SIDEWALK TREE,505368.1961,5450151.7717,North Arm North
,,,,  ,SIDEWALK TREE,505368.1961,5450151.7717,North Arm North
,,,,  ,LAWN BOULEVARD,503417.9988,5448182.9958,North Arm South
,,,,  ,LAWN BOULEVARD,505440.7794,5449232.9189,North Arm South
,,,,  ,LAWN BOULEVARD,503556.2282,5447429.2889,Queensborough
,,,,  ,LAWN BOULEVARD,503556.2282,5447429.2889,Queensborough
,,,,  ,LAWN BOULEVARD,505440.7794,5449232.9189,North Arm South
,,,,  ,LAWN BOULEVARD,503417.9988,5448182.9958,North Arm South
,,,,  ,LAWN BOULEVARD,504160.396,5450463.8681,Westend
,,,,  ,LAWN BOULEVARD,504160.396,5450463.8681,Westend
,,,,  ,BUMP OUT,504940.9702,5450463.4842,Westend
,,,,  ,BUMP OUT,504940.9702,5450463.4842,Westend
,,,,  ,LAWN BOULEVARD,503791.6007,5450022.1112,Westend
,,,,  ,LAWN BOULEVARD,503791.6007,5450022.1112,Westend
,,,,  ,LAWN BOULEVARD,504192.7417,5450113.4148,Westend
,,,,  ,LAWN BOULEVARD,504192.7417,5450113.4148,Westend
,,,,  ,LAWN BOULEVARD,504089.8759,5450695.0048,Westend
,,,,  ,LAWN BOULEVARD,504089.8759,5450695.0048,Westend
,,,,  ,LAWN BOULEVARD,504105.8086,5450236.4767,Westend
,,,,  ,,505473.9093,5449137.3601,North Arm South
,,,,  ,,505473.9093,5449137.3601,North Arm South
,,,,  ,PARK TREE,505445.7541,5449212.1772,North Arm South
,,,,  ,PARK TREE,505445.7541,5449212.1772,North Arm South
,,,,  ,,506044.2307,5450057.4859,Brow of the Hill
,,,,  ,SIDEWALK TREE,505075.217,5450508.5436,Brow of the Hill
,,,,  ,SIDEWALK TREE,505075.217,5450508.5436,Brow of the Hill
,,,,  ,,506044.2307,5450057.4859,Brow of the Hill
,,,,  ,LAWN BOULEVARD,504105.8086,5450236.4767,Westend
,,,,  ,LAWN BOULEVARD,504212.396,5448813.8169,Queensborough
,,,,  ,TRAFFIC ISLAND,505604.5165,5451116.9731,Uptown
,,,,  ,TRAFFIC ISLAND,505604.5165,5451116.9731,Uptown
,,,,  ,LAWN BOULEVARD,504212.396,5448813.8169,Queensborough
,,,,  ,PARK TREE,505451.0046,5449210.8137,North Arm South
,,,,  ,PARK TREE,505451.0046,5449210.8137,North Arm South
,,,,  ,PARK TREE,505438.3216,5449210.9743,North Arm South
,,,,  ,PARK TREE,505438.3216,5449210.9743,North Arm South
,,,,  ,PARK TREE,505442.2552,5449210.0386,North Arm South
,,,,  ,PARK TREE,505442.2552,5449210.0386,North Arm South
,,,,  ,PARK TREE,505452.9527,5449204.8622,North Arm South
,,,,  ,PARK TREE,505452.9527,5449204.8622,North Arm South
,,,,  ,PARK TREE,505431.5335,5449210.1068,North Arm South
,,,,  ,PARK TREE,505431.5335,5449210.1068,North Arm South
,,,,  ,PARK TREE,505428.6514,5449210.6536,North Arm South
,,,,  ,PARK TREE,505428.6514,5449210.6536,North Arm South
,,,,  ,PARK TREE,505424.3919,5449210.2318,North Arm South
,,,,  ,PARK TREE,505424.3919,5449210.2318,North Arm South
,,,,  ,PARK TREE,505398.9904,5449210.5069,North Arm South
,,,,  ,LAWN BOULEVARD,504222.1023,5448797.3359,Queensborough
,,,,  ,LAWN BOULEVARD,504222.1023,5448797.3359,Queensborough
,,,,  ,PARK TREE,505398.9904,5449210.5069,North Arm South
,,,,  ,PARK TREE,505403.2102,5449201.9668,North Arm South
,,,,  ,PARK TREE,505403.2102,5449201.9668,North Arm South
,,,,  ,PARK TREE,505402.9337,5449195.8273,North Arm South
,,,,  ,PARK TREE,505402.9337,5449195.8273,North Arm South
,,,,  ,PARK TREE,505403.2619,5449191.8988,North Arm South
,,,,  ,PARK TREE,505403.2619,5449191.8988,North Arm South
,,,,  ,LAWN BOULEVARD,503503.4153,5447488.608,Queensborough
,,,,  ,LAWN BOULEVARD,503503.4153,5447488.608,Queensborough
,,,,  ,PARK TREE,505404.2038,5449187.8556,North Arm South
,,,,  ,PARK TREE,505404.2038,5449187.8556,North Arm South
,,,,  ,PARK TREE,505400.3605,5449187.1514,North Arm South
,,,,  ,PARK TREE,505400.3605,5449187.1514,North Arm South
,,,,  ,PARK TREE,505401.2792,5449192.6354,North Arm South
,,,,  ,LAWN BOULEVARD,504232.9763,5448780.1747,Queensborough
,,,,  ,LAWN BOULEVARD,504232.9763,5448780.1747,Queensborough
,,,,  ,PARK TREE,505401.2792,5449192.6354,North Arm South
,,,,  ,PARK TREE,505398.3018,5449193.1663,North Arm South
,,,,  ,PARK TREE,505398.3018,5449193.1663,North Arm South
,,,,  ,LAWN BOULEVARD,503474.4377,5447287.0919,Queensborough
,,,,  ,LAWN BOULEVARD,503474.4377,5447287.0919,Queensborough
,,,,  ,LAWN BOULEVARD,503525.2965,5447315.0135,Queensborough
,,,,  ,LAWN BOULEVARD,503525.2965,5447315.0135,Queensborough
,,,,  ,LAWN BOULEVARD,503577.2731,5447347.2512,Queensborough
,,,,  ,LAWN BOULEVARD,503577.2731,5447347.2512,Queensborough
,,,,  ,LAWN BOULEVARD,503627.7984,5447379.6508,Queensborough
,,,,  ,LAWN BOULEVARD,503627.7984,5447379.6508,Queensborough
,,,,  ,LAWN BOULEVARD,503673.3236,5447408.4463,Queensborough
,,,,  ,LAWN BOULEVARD,503673.3236,5447408.4463,Queensborough
,,,,  ,SIDEWALK TREE,505234.4923,5450340.7914,Brow of the Hill
,,,,  ,SIDEWALK TREE,505234.4923,5450340.7914,Brow of the Hill
,,,,  ,LAWN BOULEVARD,503794.5562,5447488.8751,Queensborough
,,,,  ,LAWN BOULEVARD,503794.5562,5447488.8751,Queensborough
,,,,  ,LAWN BOULEVARD,503813.4467,5447500.4435,Queensborough
,,,,  ,LAWN BOULEVARD,503813.4467,5447500.4435,Queensborough
,,,,  ,LAWN BOULEVARD,503859.0541,5447528.3496,Queensborough
,,,,  ,LAWN BOULEVARD,503859.0541,5447528.3496,Queensborough
,,,,  ,LAWN BOULEVARD,504277.774,5448709.2615,Queensborough
,,,,  ,LAWN BOULEVARD,504277.774,5448709.2615,Queensborough
,,,,  ,LAWN BOULEVARD,503534.284,5447415.3037,Queensborough
,,,,  ,LAWN BOULEVARD,503534.284,5447415.3037,Queensborough
,,,,  ,LAWN BOULEVARD,503589.5694,5447432.0601,Queensborough
,,,,  ,LAWN BOULEVARD,503589.5694,5447432.0601,Queensborough
,,,,  ,LAWN BOULEVARD,503488.5132,5447369.2577,Queensborough
,,,,  ,LAWN BOULEVARD,503488.5132,5447369.2577,Queensborough
,,,,  ,LAWN BOULEVARD,503549.037,5447495.8366,Queensborough
,,,,  ,LAWN BOULEVARD,503549.037,5447495.8366,Queensborough
,,,,  ,LAWN BOULEVARD,503758.7561,5447575.9854,Queensborough
,,,,  ,LAWN BOULEVARD,504256.4276,5448744.28,Queensborough
,,,,  ,LAWN BOULEVARD,503478.7885,5447451.7847,Queensborough
,,,,  ,LAWN BOULEVARD,503478.7885,5447451.7847,Queensborough
,,,,  ,LAWN BOULEVARD,504256.4276,5448744.28,Queensborough
,,,,  ,LAWN BOULEVARD,503453.1069,5447435.638,Queensborough
,,,,  ,LAWN BOULEVARD,503453.1069,5447435.638,Queensborough
,,,,  ,LAWN BOULEVARD,503453.0271,5447453.1736,Queensborough
,,,,  ,,505228.3949,5450522.8841,Brow of the Hill
,,,,  ,,505228.3949,5450522.8841,Brow of the Hill
,,,,  ,LAWN BOULEVARD,503453.0271,5447453.1736,Queensborough
,,,,  ,LAWN BOULEVARD,503482.761,5447472.7273,Queensborough
,,,,  ,,505232.7605,5450517.5924,Brow of the Hill
,,,,  ,,505232.7605,5450517.5924,Brow of the Hill
,,,,  ,LAWN BOULEVARD,503482.761,5447472.7273,Queensborough
,,,,  ,LAWN BOULEVARD,503529.841,5447502.0822,Queensborough
,,,,  ,LAWN BOULEVARD,503529.841,5447502.0822,Queensborough
,,,,  ,LAWN BOULEVARD,503555.9514,5447518.1184,Queensborough
,,,,  ,LAWN BOULEVARD,503555.9514,5447518.1184,Queensborough
,,,,  ,PARK TREE,505398.103,5449197.2275,North Arm South
,,,,  ,TRAFFIC ISLAND,503809.3793,5449922.6899,Connaught Heights
,,,,  ,TRAFFIC ISLAND,503809.3793,5449922.6899,Connaught Heights
,,,,  ,,505239.5074,5450509.3903,Brow of the Hill
,,,,  ,,505239.5074,5450509.3903,Brow of the Hill
,,,,  ,,505252.3398,5450493.7798,Brow of the Hill
,,,,  ,,505252.3398,5450493.7798,Brow of the Hill
,,,,  ,,505260.4096,5450483.8579,Brow of the Hill
,,,,  ,,505260.4096,5450483.8579,Brow of the Hill
,,,,  ,,505268.2148,5450474.4652,Brow of the Hill
,,,,  ,LAWN BOULEVARD,503812.0265,5447480.5607,Queensborough
,,,,  ,,505268.2148,5450474.4652,Brow of the Hill
,,,,  ,LAWN BOULEVARD,503812.0265,5447480.5607,Queensborough
,,,,  ,,505252.2075,5450514.9466,Brow of the Hill
,,,,  ,PARK TREE,505398.103,5449197.2275,North Arm South
,,,,  ,,505252.2075,5450514.9466,Brow of the Hill
,,,,  ,,505244.6668,5450524.4716,Brow of the Hill
,,,,  ,,505244.6668,5450524.4716,Brow of the Hill
,,,,  ,,505233.2897,5450538.3622,Brow of the Hill
,,,,  ,,505233.2897,5450538.3622,Brow of the Hill
,,,,  ,,505226.2782,5450546.6966,Brow of the Hill
,,,,  ,,505226.2782,5450546.6966,Brow of the Hill
,,,,  ,,505219.2668,5450555.1633,Brow of the Hill
,,,,  ,,505219.2668,5450555.1633,Brow of the Hill
,ABIES,CONCOLOR,WHITE FIR,ABIES CONCOLOR ,LAWN BOULEVARD,505401.8947,5451071.8622,Kelvin
,ABIES,CONCOLOR,WHITE FIR,ABIES CONCOLOR ,LAWN BOULEVARD,505401.8947,5451071.8622,Kelvin
,ACER,,,ACER  ,LAWN BOULEVARD,503494.2934,5447305.1549,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503494.2934,5447305.1549,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503588.7624,5447522.2787,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503588.7624,5447522.2787,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503438.476,5447428.9848,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503438.476,5447428.9848,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503920.8989,5450279.6202,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503920.8989,5450279.6202,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503906.156,5450268.6095,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503906.156,5450268.6095,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503881.2666,5450247.6256,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503881.2666,5450247.6256,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503871.5856,5450239.4393,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503871.5856,5450239.4393,Westend
,ACER,,,ACER  ,SIDEWALK TREE,506481.9349,5450011.0669,Downtown
,ACER,,,ACER  ,SIDEWALK TREE,506481.9349,5450011.0669,Downtown
,ACER,,,ACER  ,SIDEWALK TREE,506297.7438,5449992.3753,Downtown
,ACER,,,ACER  ,SIDEWALK TREE,506297.7438,5449992.3753,Downtown
,ACER,,,ACER  ,SIDEWALK TREE,506493.9532,5450021.3294,Downtown
,ACER,,,ACER  ,SIDEWALK TREE,506493.9532,5450021.3294,Downtown
,ACER,,,ACER  ,SIDEWALK TREE,506487.0936,5450021.0844,Downtown
,ACER,,,ACER  ,SIDEWALK TREE,506487.0936,5450021.0844,Downtown
,ACER,,MYSTERY MAPLE,ACER  ,LAWN BOULEVARD,503942.0754,5450298.8297,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503475.8378,5447298.7185,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503475.8378,5447298.7185,Queensborough
,ACER,,MYSTERY MAPLE,ACER  ,LAWN BOULEVARD,503942.0754,5450298.8297,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503580.8385,5447533.9964,Queensborough
,ACER,,,ACER  ,SIDEWALK TREE,506316.5342,5449969.7435,Downtown
,ACER,,MYSTERIOSA,ACER  ,LAWN BOULEVARD,504305.3284,5450318.4889,Westend
,ACER,,MYSTERIOSA,ACER  ,LAWN BOULEVARD,504305.3284,5450318.4889,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503528.4515,5447483.5298,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503528.4515,5447483.5298,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503503.0178,5447467.6517,Queensborough
,ACER,,MAPLE,ACER  ,,504472.9778,5450722.1869,Westend
,ACER,,,ACER  ,LAWN BOULEVARD,503580.8385,5447533.9964,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503503.0178,5447467.6517,Queensborough
,ACER,,,ACER  ,LAWN BOULEVARD,503426.578,5447436.8243,Queensborough
,ACER,,,ACER  ,SIDEWALK TREE,506316.5342,5449969.7435,Downtown
,ACER,,,ACER  ,LAWN BOULEVARD,503426.578,5447436.8243,Queensborough
,ACER,,MAPLE,ACER  ,,504472.9778,5450722.1869,Westend
,ACER,,MAPLE,ACER  ,PLANTER,506194.0393,5450653.8327,Uptown
,ACER,,MAPLE,ACER  ,PLANTER,506194.0393,5450653.8327,Uptown
,ACER,,MAPLE,ACER  ,PLANTER,506189.2437,5450649.9963,Uptown
,ACER,,MAPLE,ACER  ,PLANTER,506189.2437,5450649.9963,Uptown
,ACER,BUERGERIANUM,TRIDENT MAPLE,ACER BUERGERIANUM ,LAWN BOULEVARD,503842.8726,5450217.2428,Westend
,ACER,BUERGERIANUM,TRIDENT MAPLE,ACER BUERGERIANUM ,LAWN BOULEVARD,503991.0108,5450342.2574,Westend
,ACER,BUERGERIANUM,TRIDENT MAPLE,ACER BUERGERIANUM ,LAWN BOULEVARD,503991.0108,5450342.2574,Westend
,ACER,BUERGERIANUM,TRIDENT MAPLE,ACER BUERGERIANUM ,LAWN BOULEVARD,503955.1976,5450309.0633,Westend
,ACER,BUERGERIANUM,TRIDENT MAPLE,ACER BUERGERIANUM ,LAWN BOULEVARD,503955.1976,5450309.0633,Westend
,ACER,BUERGERIANUM,TRIDENT MAPLE,ACER BUERGERIANUM ,LAWN BOULEVARD,503842.8726,5450217.2428,Westend
,ACER,BUERGERIANUM,TRIDENT MAPLE,ACER BUERGERIANUM ,LAWN BOULEVARD,503930.5324,5450288.6746,Westend
,ACER,BUERGERIANUM,TRIDENT MAPLE,ACER BUERGERIANUM ,LAWN BOULEVARD,503930.5324,5450288.6746,Westend
,ACER,CAMPESTRE,FIELD MAPLE,ACER CAMPESTRE ,SIDEWALK TREE,506665.1939,5450024.8275,Downtown
,ACER,CAMPESTRE,FIELD MAPLE,ACER CAMPESTRE ,SIDEWALK TREE,506497.3983,5449887.723,Downtown
,ACER,CAMPESTRE,FIELD MAPLE,ACER CAMPESTRE ,SIDEWALK TREE,506497.3983,5449887.723,Downtown
,ACER,CAMPESTRE,FIELD MAPLE,ACER CAMPESTRE ,SIDEWALK TREE,506665.1939,5450024.8275,Downtown
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,504011.3048,5450202.877,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,504011.3048,5450202.877,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503994.8082,5450189.3991,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503994.8082,5450189.3991,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503967.8165,5450166.967,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503967.8165,5450166.967,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503952.508,5450153.9843,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503952.508,5450153.9843,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,BUMP OUT,505192.0133,5450901.9488,Kelvin
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,BUMP OUT,505192.0133,5450901.9488,Kelvin
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503821.4233,5450047.1408,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503821.4233,5450047.1408,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503849.0193,5450069.8853,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503849.0193,5450069.8853,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503862.6504,5450080.9439,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503862.6504,5450080.9439,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503900.5104,5450111.9148,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503900.5104,5450111.9148,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503915.8577,5450124.2039,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,503915.8577,5450124.2039,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,504121.5628,5450294.5064,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,504121.5628,5450294.5064,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,504142.2572,5450311.7964,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,504142.2572,5450311.7964,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,504187.6473,5450348.0372,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,504187.6473,5450348.0372,Westend
,ACER,CAPILLIPES,RED SNAKE-BARK MAPLE,ACER CAPILLIPES ,LAWN BOULEVARD,505448.8768,5449231.9407,North Arm South
